POC,x,y,width,height,qtDepth,mtDepth,predMode
16,128,60,32,4,2,3,1
16,160,32,16,4,2,3,1
16,176,32,16,4,2,3,1
16,160,36,16,4,2,3,1
16,176,36,16,4,2,3,1
16,160,40,32,4,2,2,1
16,160,44,8,8,2,3,1
16,168,44,16,8,2,3,1
16,184,44,8,8,2,3,1
16,160,52,16,4,2,3,1
16,176,52,16,4,2,3,1
16,160,56,16,4,2,3,1
16,176,56,16,4,2,3,1
16,160,60,16,4,2,3,1
16,176,60,16,4,2,3,1
16,192,0,32,8,2,1,1
16,192,8,32,4,2,2,1
16,192,12,32,8,2,2,1
16,192,20,16,4,2,3,1
16,208,20,16,4,2,3,1
16,192,24,32,8,2,1,1
16,224,0,16,4,2,3,1
16,224,4,16,4,2,3,1
16,240,0,16,8,2,2,1
16,224,8,32,4,2,2,1
16,224,12,32,8,2,2,1
16,224,20,8,4,2,3,1
16,232,20,16,4,2,3,1
16,248,20,8,4,2,3,1
16,224,24,16,4,2,3,1
16,240,24,16,4,2,3,1
16,224,28,16,4,2,3,1
16,240,28,16,4,2,3,1
16,192,32,16,4,3,2,1
16,192,36,16,4,3,2,1
16,192,40,16,4,3,2,1
16,192,44,16,4,3,2,1
16,208,32,16,16,3,0,1
16,192,48,16,4,3,1,1
16,192,52,16,8,3,1,1
16,192,60,16,4,3,1,1
16,208,48,16,4,3,2,1
16,208,52,16,4,3,2,1
16,208,56,16,4,3,2,1
16,208,60,16,4,3,2,1
16,224,32,32,4,2,2,1
16,224,36,32,8,2,2,1
16,224,44,16,4,2,3,1
16,240,44,16,4,2,3,1
16,224,48,16,4,2,3,1
16,240,48,16,4,2,3,1
16,224,52,16,8,2,3,1
16,240,52,16,8,2,3,1
16,224,60,32,4,2,2,1
16,128,64,16,4,3,2,1
16,128,68,16,4,3,2,1
16,128,72,16,4,3,2,1
16,128,76,16,4,3,2,1
16,144,64,16,4,3,2,1
16,144,68,8,4,3,3,1
16,152,68,8,4,3,3,1
16,144,72,16,4,3,2,1
16,144,76,16,4,3,2,1
16,128,80,16,4,3,2,1
16,128,84,16,4,3,2,1
16,128,88,16,4,3,2,1
16,128,92,16,4,3,2,0
16,144,80,16,8,3,1,1
16,144,88,16,4,3,2,1
16,144,92,16,4,3,2,0
16,160,64,16,4,3,2,1
16,160,68,16,4,3,2,1
16,160,72,16,4,3,2,1
16,160,76,16,4,3,2,1
16,176,64,16,4,3,1,1
16,176,68,16,8,3,1,1
16,176,76,16,4,3,1,1
16,160,80,16,4,3,2,1
16,160,84,16,4,3,2,1
16,160,88,16,4,3,2,1
16,160,92,4,4,3,3,1
16,164,92,8,4,3,3,1
16,172,92,4,4,3,3,1
16,176,80,16,4,3,2,1
16,176,84,16,4,3,2,1
16,176,88,4,4,3,3,1
16,180,88,8,4,3,3,1
16,188,88,4,4,3,3,1
16,176,92,8,4,3,3,1
16,184,92,8,4,3,3,1
16,128,96,4,4,3,3,1
16,132,96,8,4,3,3,1
16,140,96,4,4,3,3,1
16,128,100,16,4,3,2,0
16,128,104,16,4,3,2,0
16,128,108,16,4,3,2,0
16,144,96,8,4,3,2,1
16,152,96,8,4,3,2,1
16,144,100,16,8,3,1,0
16,144,108,16,4,3,1,0
16,128,112,4,4,3,3,1
16,132,112,8,4,3,3,1
16,140,112,4,4,3,3,1
16,128,116,16,4,3,2,0
16,128,120,4,4,3,3,1
16,128,124,4,4,3,3,1
16,132,120,8,8,3,2,1
16,140,120,4,8,3,2,1
16,144,112,4,4,3,3,1
16,148,112,8,4,3,3,1
16,156,112,4,4,3,3,1
16,144,116,16,4,3,2,0
16,144,120,16,4,3,2,0
16,144,124,4,4,3,3,1
16,148,124,8,4,3,3,1
16,156,124,4,4,3,3,1
16,160,96,16,4,2,3,0
16,176,96,16,4,2,3,0
16,160,100,32,4,2,2,0
16,160,104,16,4,2,3,1
16,160,108,16,8,2,3,1
16,160,116,16,4,2,3,0
16,176,104,16,4,2,3,0
16,176,108,16,8,2,3,0
16,176,116,16,4,2,3,1
16,160,120,32,4,2,2,0
16,160,124,16,4,2,3,1
16,176,124,16,4,2,3,0
16,192,64,8,8,3,2,1
16,200,64,8,8,3,2,1
16,192,72,16,8,3,1,1
16,208,64,16,4,3,2,1
16,208,68,16,4,3,2,1
16,208,72,16,4,3,2,1
16,208,76,8,4,3,3,1
16,216,76,8,4,3,3,1
16,192,80,16,4,3,2,1
16,192,84,16,4,3,2,1
16,192,88,4,4,3,3,1
16,196,88,8,4,3,3,1
16,204,88,4,4,3,3,1
16,192,92,16,4,3,2,0
16,208,80,16,4,3,2,1
16,208,84,16,4,3,2,1
16,208,88,8,4,3,3,1
16,216,88,8,4,3,3,1
16,208,92,16,4,3,2,0
16,224,64,16,4,3,2,1
16,224,68,16,4,3,2,1
16,224,72,16,4,3,2,1
16,224,76,16,4,3,2,1
16,240,64,16,4,3,2,1
16,240,68,16,4,3,2,1
16,240,72,16,4,3,2,1
16,240,76,8,4,3,3,1
16,248,76,8,4,3,3,1
16,224,80,16,4,3,2,1
16,224,84,16,4,3,2,1
16,224,88,8,4,3,3,1
16,232,88,8,4,3,3,1
16,224,92,16,4,3,2,1
16,240,80,16,4,3,2,1
16,240,84,16,4,3,2,1
16,240,88,16,4,3,2,1
16,240,92,16,4,3,2,1
16,192,96,32,4,2,2,0
16,192,100,16,4,2,3,0
16,208,100,16,4,2,3,1
16,192,104,32,4,2,2,0
16,192,108,32,8,2,2,0
16,192,116,16,4,2,3,0
16,208,116,16,4,2,3,0
16,192,120,32,8,2,1,0
16,224,96,8,4,3,3,1
16,232,96,8,4,3,3,1
16,224,100,8,4,3,3,1
16,232,100,8,4,3,3,1
16,224,104,16,4,3,2,0
16,224,108,8,4,3,3,1
16,232,108,8,4,3,3,1
16,240,96,16,4,3,2,0
16,240,100,4,4,3,3,1
16,244,100,8,4,3,3,1
16,252,100,4,4,3,3,1
16,240,104,8,4,3,3,1
16,248,104,8,4,3,3,1
16,240,108,8,4,3,3,1
16,248,108,8,4,3,3,1
16,224,112,16,4,3,2,1
16,224,116,8,4,3,3,0
16,232,116,8,4,3,3,0
16,224,120,16,4,3,2,0
16,224,124,4,4,3,3,1
16,228,124,8,4,3,3,1
16,236,124,4,4,3,3,1
16,240,112,16,4,3,2,0
16,240,116,16,4,3,2,1
16,240,120,4,4,3,3,1
16,244,120,8,4,3,3,1
16,252,120,4,4,3,3,1
16,240,124,16,4,3,2,0
16,256,0,32,4,2,2,1
16,256,4,32,4,2,2,1
16,256,8,32,4,2,2,1
16,256,12,16,8,2,3,1
16,272,12,16,8,2,3,1
16,256,20,32,4,2,2,1
16,256,24,16,4,2,3,1
16,272,24,16,4,2,3,1
16,256,28,16,4,2,3,1
16,272,28,16,4,2,3,1
16,288,0,32,4,2,2,1
16,288,4,16,4,2,3,1
16,304,4,16,4,2,3,1
16,288,8,32,4,2,2,1
16,288,12,16,8,2,3,1
16,304,12,16,8,2,3,1
16,288,20,32,4,2,2,1
16,288,24,32,4,2,2,1
16,288,28,32,4,2,2,1
16,256,32,32,4,2,3,1
16,256,36,32,4,2,3,1
16,256,40,16,8,2,3,1
16,272,40,16,8,2,3,1
16,256,48,32,4,2,3,1
16,256,52,32,4,2,3,1
16,256,56,16,8,2,3,1
16,272,56,16,8,2,3,1
16,288,32,16,4,3,2,1
16,288,36,16,4,3,2,1
16,288,40,16,4,3,2,1
16,288,44,16,4,3,2,1
16,304,32,16,8,3,1,1
16,304,40,16,4,3,2,1
16,304,44,16,4,3,2,1
16,288,48,16,4,3,2,1
16,288,52,16,4,3,2,1
16,288,56,8,8,3,2,1
16,296,56,8,8,3,2,1
16,304,48,8,8,3,2,1
16,312,48,8,8,3,2,1
16,304,56,16,8,3,1,1
16,320,0,16,4,3,1,1
16,320,4,16,8,3,1,1
16,320,12,16,4,3,1,1
16,336,0,8,4,3,2,1
16,344,0,8,4,3,2,1
16,336,4,8,8,3,2,1
16,344,4,8,8,3,2,1
16,336,12,16,4,3,1,1
16,320,16,16,4,3,2,1
16,320,20,16,4,3,2,1
16,320,24,8,8,3,2,1
16,328,24,8,4,3,3,1
16,328,28,8,4,3,3,1
16,336,16,8,4,3,3,1
16,344,16,8,4,3,3,1
16,336,20,16,4,3,2,1
16,336,24,16,4,3,2,1
16,336,28,16,4,3,2,1
16,352,0,16,4,2,3,1
16,368,0,16,4,2,3,1
16,352,4,32,8,2,2,1
16,352,12,16,4,2,3,1
16,368,12,16,4,2,3,1
16,352,16,32,4,2,3,1
16,352,20,32,4,2,3,1
16,352,24,32,4,2,3,1
16,352,28,32,4,2,3,1
16,320,32,16,4,3,2,1
16,320,36,16,4,3,2,1
16,320,40,16,8,3,1,1
16,336,32,16,4,3,2,1
16,336,36,16,4,3,2,1
16,336,40,16,4,3,2,1
16,336,44,16,4,3,2,1
16,320,48,16,8,3,1,1
16,320,56,16,4,3,2,1
16,320,60,16,4,3,2,1
16,336,48,16,4,3,2,1
16,336,52,16,4,3,2,1
16,336,56,16,4,3,2,1
16,336,60,16,4,3,2,1
16,352,32,32,4,2,2,1
16,352,36,32,4,2,2,1
16,352,40,16,4,2,3,1
16,368,40,16,4,2,3,1
16,352,44,16,8,2,3,1
16,368,44,16,8,2,3,1
16,352,52,16,4,2,3,1
16,368,52,16,4,2,3,1
16,352,56,16,4,2,3,1
16,368,56,16,4,2,3,1
16,352,60,32,4,2,2,1
16,256,64,16,4,3,2,1
16,256,68,16,4,3,2,1
16,256,72,16,4,3,2,1
16,256,76,16,4,3,2,1
16,272,64,16,4,3,2,1
16,272,68,16,4,3,2,1
16,272,72,4,4,3,3,1
16,276,72,8,4,3,3,1
16,284,72,4,4,3,3,1
16,272,76,8,4,3,3,1
16,280,76,8,4,3,3,1
16,256,80,16,4,3,2,1
16,256,84,16,4,3,2,1
16,256,88,4,4,3,3,1
16,260,88,8,4,3,3,1
16,268,88,4,4,3,3,1
16,256,92,16,4,3,2,1
16,272,80,16,4,3,2,1
16,272,84,16,4,3,2,1
16,272,88,4,4,3,3,1
16,276,88,8,4,3,3,1
16,284,88,4,4,3,3,1
16,272,92,4,4,3,3,1
16,276,92,8,4,3,3,1
16,284,92,4,4,3,3,1
16,288,64,16,4,2,3,1
16,304,64,16,4,2,3,1
16,288,68,32,4,2,2,1
16,288,72,32,4,2,2,1
16,288,76,32,8,2,2,1
16,288,84,8,4,2,3,1
16,296,84,16,4,2,3,1
16,312,84,8,4,2,3,1
16,288,88,16,4,2,3,1
16,288,92,16,4,2,3,1
16,304,88,16,4,2,3,0
16,304,92,16,4,2,3,1
16,256,96,4,4,3,2,1
16,256,100,4,8,3,2,1
16,256,108,4,4,3,2,1
16,260,96,4,4,3,3,1
16,264,96,4,4,3,3,1
16,260,100,4,8,3,3,1
16,264,100,4,8,3,3,1
16,260,108,4,4,3,3,1
16,264,108,4,4,3,3,1
16,268,96,4,16,3,1,1
16,272,96,8,4,3,3,1
16,280,96,8,4,3,3,1
16,272,100,16,4,3,2,0
16,272,104,16,4,3,2,1
16,272,108,16,4,3,2,0
16,256,112,16,4,3,2,0
16,256,116,16,4,3,2,1
16,256,120,8,4,3,3,1
16,256,124,8,4,3,3,1
16,264,120,8,8,3,2,0
16,272,112,16,4,3,2,0
16,272,116,4,4,3,3,1
16,276,116,8,4,3,3,1
16,284,116,4,4,3,3,1
16,272,120,4,4,3,3,1
16,276,120,8,4,3,3,1
16,284,120,4,4,3,3,1
16,272,124,8,4,3,3,1
16,280,124,8,4,3,3,1
16,288,96,8,4,3,3,1
16,296,96,8,4,3,3,1
16,288,100,4,4,3,3,1
16,292,100,8,4,3,3,1
16,300,100,4,4,3,3,1
16,288,104,16,4,3,2,0
16,288,108,4,4,3,3,1
16,292,108,8,4,3,3,1
16,300,108,4,4,3,3,1
16,304,96,16,4,3,2,0
16,304,100,8,4,3,3,1
16,312,100,8,4,3,3,1
16,304,104,8,4,3,3,1
16,312,104,8,4,3,3,1
16,304,108,16,4,3,2,0
16,288,112,4,4,3,3,1
16,292,112,8,4,3,3,1
16,300,112,4,4,3,3,1
16,288,116,4,4,3,3,1
16,292,116,8,4,3,3,1
16,300,116,4,4,3,3,1
16,288,120,8,4,3,3,1
16,296,120,8,4,3,3,1
16,288,124,8,4,3,3,0
16,296,124,8,4,3,3,0
16,304,112,8,4,3,3,1
16,312,112,8,4,3,3,1
16,304,116,4,4,3,3,1
16,308,116,8,4,3,3,1
16,316,116,4,4,3,3,1
16,304,120,16,4,3,2,0
16,304,124,16,4,3,2,0
16,320,64,16,4,3,2,1
16,320,68,16,4,3,2,1
16,320,72,16,4,3,2,1
16,320,76,8,4,3,3,1
16,328,76,8,4,3,3,1
16,336,64,16,4,3,2,1
16,336,68,16,4,3,2,1
16,336,72,16,4,3,2,1
16,336,76,16,4,3,2,1
16,320,80,16,4,3,2,1
16,320,84,16,4,3,2,1
16,320,88,4,4,3,3,1
16,324,88,8,4,3,3,1
16,332,88,4,4,3,3,1
16,320,92,16,4,3,2,1
16,336,80,4,4,3,3,1
16,340,80,8,4,3,3,1
16,348,80,4,4,3,3,1
16,336,84,16,4,3,2,1
16,336,88,16,4,3,2,1
16,336,92,8,4,3,3,1
16,344,92,8,4,3,3,1
16,352,64,32,4,2,2,1
16,352,68,16,4,2,3,1
16,368,68,16,4,2,3,1
16,352,72,32,4,2,2,1
16,352,76,16,8,2,3,1
16,368,76,16,8,2,3,1
16,352,84,8,4,2,3,1
16,360,84,16,4,2,3,1
16,376,84,8,4,2,3,1
16,352,88,8,4,2,3,1
16,360,88,16,4,2,3,1
16,376,88,8,4,2,3,1
16,352,92,16,4,2,3,1
16,368,92,16,4,2,3,1
16,320,96,8,4,3,3,0
16,328,96,8,4,3,3,0
16,320,100,8,4,3,3,1
16,328,100,8,4,3,3,1
16,320,104,8,4,3,3,1
16,328,104,8,4,3,3,1
16,320,108,16,4,3,2,0
16,336,96,4,4,3,3,1
16,340,96,8,4,3,3,1
16,348,96,4,4,3,3,1
16,336,100,16,4,3,2,0
16,336,104,4,4,3,3,1
16,340,104,8,4,3,3,1
16,348,104,4,4,3,3,1
16,336,108,16,4,3,2,1
16,320,112,16,4,3,2,1
16,320,116,16,4,3,2,1
16,320,120,8,4,3,3,1
16,328,120,8,4,3,3,1
16,320,124,16,4,3,2,0
16,336,112,8,4,3,3,1
16,344,112,8,4,3,3,1
16,336,116,16,4,3,2,1
16,336,120,8,4,3,3,1
16,344,120,8,4,3,3,1
16,336,124,16,4,3,2,1
16,352,96,8,4,3,3,1
16,352,100,8,4,3,3,1
16,360,96,8,4,3,3,1
16,360,100,8,4,3,3,1
16,352,104,16,4,3,2,1
16,352,108,4,4,3,3,1
16,356,108,8,4,3,3,1
16,364,108,4,4,3,3,1
16,368,96,8,4,3,3,0
16,368,100,8,4,3,3,0
16,368,104,8,4,3,3,1
16,368,108,8,4,3,3,1
16,376,96,8,16,3,1,1
16,352,112,16,4,3,2,1
16,352,116,16,4,3,2,0
16,352,120,8,4,3,3,1
16,360,120,8,4,3,3,1
16,352,124,8,4,3,3,1
16,360,124,8,4,3,3,1
16,368,112,4,4,4,2,1
16,372,112,4,4,4,2,1
16,368,116,4,4,4,2,1
16,372,116,4,4,4,2,1
16,376,112,8,4,4,1,1
16,376,116,8,4,4,1,1
16,368,120,8,4,4,1,0
16,368,124,8,4,4,1,0
16,376,120,8,8,4,0,1
16,384,0,16,4,2,3,1
16,400,0,16,4,2,3,1
16,384,4,32,4,2,2,1
16,384,8,32,4,2,2,1
16,384,12,32,8,2,2,1
16,384,20,32,4,2,2,1
16,384,24,16,4,2,3,1
16,384,28,16,4,2,3,1
16,400,24,16,4,2,3,1
16,400,28,16,4,2,3,1
16,384,32,16,4,2,3,1
16,384,36,16,8,2,3,1
16,384,44,16,4,2,3,1
16,400,32,16,16,2,2,1
16,384,48,32,4,2,3,1
16,384,52,32,4,2,3,1
16,384,56,32,4,2,3,1
16,384,60,32,4,2,3,1
16,384,64,8,4,3,3,1
16,384,68,8,4,3,3,1
16,392,64,8,8,3,2,1
16,384,72,16,4,3,2,1
16,384,76,16,4,3,2,1
16,400,64,16,4,3,2,1
16,400,68,16,4,3,2,1
16,400,72,16,4,3,2,1
16,400,76,16,4,3,2,1
16,384,80,16,4,3,2,1
16,384,84,16,4,3,2,1
16,384,88,16,4,3,2,0
16,384,92,16,4,3,2,1
16,400,80,16,4,3,2,1
16,400,84,16,4,3,2,1
16,400,88,16,4,3,2,1
16,400,92,8,4,3,3,1
16,408,92,8,4,3,3,1
16,384,96,16,4,2,3,0
16,400,96,16,4,2,3,0
16,384,100,32,4,2,2,0
16,384,104,32,4,2,2,0
16,384,108,16,8,2,3,0
16,400,108,16,8,2,3,0
16,384,116,8,4,2,3,1
16,392,116,16,4,2,3,1
16,408,116,8,4,2,3,1
16,384,120,16,8,2,2,0
16,400,120,16,4,2,3,1
16,400,124,16,4,2,3,0
16,0,128,32,4,2,3,0
16,0,132,32,4,2,3,0
16,0,136,32,4,2,3,0
16,0,140,32,4,2,3,0
16,0,144,16,4,2,3,0
16,16,144,16,4,2,3,0
16,0,148,32,8,2,2,0
16,0,156,16,4,2,3,0
16,16,156,16,4,2,3,0
16,32,128,16,4,2,3,0
16,32,132,16,4,2,3,0
16,48,128,16,8,2,2,0
16,32,136,8,4,2,3,1
16,40,136,16,4,2,3,1
16,56,136,8,4,2,3,1
16,32,140,32,8,2,2,0
16,32,148,32,4,2,2,0
16,32,152,16,8,2,2,0
16,48,152,16,8,2,2,0
16,0,160,4,4,3,3,1
16,4,160,8,4,3,3,1
16,12,160,4,4,3,3,1
16,0,164,8,4,3,3,1
16,8,164,8,4,3,3,1
16,0,168,16,4,3,2,0
16,0,172,16,4,3,2,0
16,16,160,16,4,3,2,1
16,16,164,8,4,3,3,1
16,24,164,8,4,3,3,1
16,16,168,8,4,3,3,1
16,24,168,8,4,3,3,1
16,16,172,4,4,3,3,1
16,20,172,8,4,3,3,1
16,28,172,4,4,3,3,1
16,0,176,8,4,4,1,0
16,0,180,8,4,4,1,0
16,8,176,8,4,4,1,1
16,8,180,4,4,4,2,1
16,12,180,4,4,4,2,1
16,0,184,8,4,4,1,0
16,0,188,8,4,4,1,0
16,8,184,4,4,4,2,1
16,12,184,4,4,4,2,1
16,8,188,8,4,4,1,1
16,16,176,16,4,3,2,1
16,16,180,16,4,3,2,1
16,16,184,16,4,3,2,1
16,16,188,4,4,3,3,1
16,20,188,8,4,3,3,1
16,28,188,4,4,3,3,1
16,32,160,4,4,3,3,1
16,36,160,8,4,3,3,1
16,44,160,4,4,3,3,1
16,32,164,16,4,3,2,1
16,32,168,8,4,3,3,1
16,40,168,8,4,3,3,1
16,32,172,8,4,3,3,1
16,40,172,8,4,3,3,1
16,48,160,4,4,3,3,1
16,52,160,8,4,3,3,1
16,60,160,4,4,3,3,1
16,48,164,16,4,3,2,1
16,48,168,16,4,3,2,1
16,48,172,16,4,3,2,1
16,32,176,16,4,3,2,1
16,32,180,16,4,3,2,1
16,32,184,8,4,3,3,0
16,40,184,8,4,3,3,0
16,32,188,8,4,3,3,1
16,40,188,8,4,3,3,1
16,48,176,8,4,3,2,1
16,56,176,4,4,3,3,1
16,60,176,4,4,3,3,1
16,48,180,16,8,3,1,1
16,48,188,16,4,3,1,0
16,64,128,16,8,3,1,0
16,64,136,16,4,3,2,1
16,64,140,16,4,3,2,0
16,80,128,16,8,3,1,0
16,80,136,16,4,3,2,0
16,80,140,8,4,3,3,1
16,88,140,8,4,3,3,1
16,64,144,16,4,3,1,0
16,64,148,16,8,3,1,0
16,64,156,16,4,3,1,0
16,80,144,16,4,3,2,0
16,80,148,16,4,3,2,0
16,80,152,8,4,3,3,1
16,88,152,8,4,3,3,1
16,80,156,16,4,3,2,0
16,96,128,16,4,3,2,0
16,96,132,16,4,3,2,0
16,96,136,16,4,3,2,0
16,96,140,16,4,3,2,1
16,112,128,16,4,3,2,1
16,112,132,16,4,3,2,0
16,112,136,16,4,3,2,1
16,112,140,16,4,3,2,0
16,96,144,16,8,3,1,0
16,96,152,16,4,3,2,0
16,96,156,8,4,3,3,1
16,104,156,8,4,3,3,1
16,112,144,16,4,3,1,0
16,112,148,16,8,3,1,0
16,112,156,16,4,3,1,1
16,64,160,8,4,3,3,1
16,72,160,8,4,3,3,1
16,64,164,8,4,3,3,1
16,72,164,8,4,3,3,1
16,64,168,16,4,3,2,1
16,64,172,8,4,3,3,1
16,72,172,8,4,3,3,1
16,80,160,8,4,3,3,1
16,88,160,8,4,3,3,1
16,80,164,16,4,3,2,1
16,80,168,16,4,3,2,1
16,80,172,4,4,3,3,1
16,84,172,8,4,3,3,1
16,92,172,4,4,3,3,1
16,64,176,8,4,3,3,1
16,72,176,8,4,3,3,1
16,64,180,8,4,3,3,1
16,72,180,8,4,3,3,1
16,64,184,16,4,3,2,0
16,64,188,16,4,3,2,0
16,80,176,16,4,3,2,1
16,80,180,16,4,3,2,1
16,80,184,16,4,3,2,1
16,80,188,8,4,3,3,1
16,88,188,8,4,3,3,1
16,96,160,4,4,3,3,1
16,100,160,8,4,3,3,1
16,108,160,4,4,3,3,1
16,96,164,8,4,3,3,1
16,104,164,8,4,3,3,1
16,96,168,16,4,3,2,1
16,96,172,16,4,3,2,0
16,112,160,8,4,3,3,1
16,120,160,8,4,3,3,1
16,112,164,16,4,3,2,1
16,112,168,16,4,3,2,1
16,112,172,4,4,3,3,1
16,116,172,8,4,3,3,1
16,124,172,4,4,3,3,1
16,96,176,16,8,3,1,1
16,96,184,16,4,3,2,0
16,96,188,4,4,3,3,1
16,100,188,8,4,3,3,1
16,108,188,4,4,3,3,1
16,112,176,4,4,3,3,1
16,116,176,8,4,3,3,1
16,124,176,4,4,3,3,1
16,112,180,16,4,3,2,1
16,112,184,8,4,3,3,1
16,120,184,8,4,3,3,1
16,112,188,16,4,3,2,1
16,0,192,16,4,3,2,0
16,0,196,16,4,3,2,0
16,0,200,8,8,3,2,0
16,8,200,8,4,3,3,1
16,8,204,8,4,3,3,1
16,16,192,8,4,3,3,1
16,24,192,8,4,3,3,1
16,16,196,16,4,3,2,1
16,16,200,16,4,3,2,1
16,16,204,8,4,3,3,1
16,24,204,8,4,3,3,1
16,0,208,8,8,3,2,0
16,8,208,8,8,3,2,1
16,0,216,16,4,3,2,0
16,0,220,16,4,3,2,0
16,16,208,8,4,3,3,1
16,24,208,8,4,3,3,1
16,16,212,8,4,3,3,1
16,24,212,8,4,3,3,1
16,16,216,4,4,3,3,1
16,20,216,8,4,3,3,1
16,28,216,4,4,3,3,1
16,16,220,16,4,3,2,1
16,32,192,8,4,3,3,1
16,32,196,8,4,3,3,1
16,40,192,8,4,3,3,1
16,40,196,8,4,3,3,1
16,32,200,16,4,3,2,1
16,32,204,4,4,3,3,1
16,36,204,8,4,3,3,1
16,44,204,4,4,3,3,1
16,48,192,4,4,3,2,1
16,52,192,8,4,3,2,1
16,60,192,4,4,3,2,1
16,48,196,4,4,3,3,1
16,48,200,4,4,3,3,1
16,52,196,8,4,3,3,1
16,52,200,8,4,3,3,1
16,60,196,4,8,3,2,1
16,48,204,16,4,3,1,1
16,32,208,8,4,3,3,1
16,40,208,8,4,3,3,1
16,32,212,4,4,3,3,1
16,36,212,8,4,3,3,1
16,44,212,4,4,3,3,1
16,32,216,8,4,3,3,0
16,32,220,8,4,3,3,0
16,40,216,8,4,3,3,1
16,40,220,8,4,3,3,1
16,48,208,4,8,3,2,1
16,52,208,8,8,3,2,1
16,60,208,4,8,3,2,1
16,48,216,8,4,3,3,1
16,56,216,8,4,3,3,1
16,48,220,4,4,3,3,1
16,52,220,8,4,3,3,1
16,60,220,4,4,3,3,1
16,0,224,32,4,2,2,0
16,0,228,16,4,2,4,0
16,0,232,16,4,2,4,0
16,16,228,8,8,2,4,1
16,24,228,8,8,2,4,1
16,0,236,32,4,2,2,0
16,32,224,8,4,2,3,1
16,40,224,4,4,2,4,1
16,44,224,8,4,2,4,1
16,52,224,4,4,2,4,1
16,56,224,4,4,2,4,1
16,60,224,4,4,2,4,1
16,32,228,32,8,2,2,0
16,32,236,8,4,2,4,1
16,40,236,8,4,2,4,1
16,48,236,8,4,2,4,1
16,56,236,8,4,2,4,1
16,64,192,16,4,3,2,1
16,64,196,16,4,3,2,1
16,64,200,8,4,3,3,1
16,72,200,8,4,3,3,1
16,64,204,16,4,3,2,1
16,80,192,16,4,3,2,0
16,80,196,4,4,3,3,1
16,84,196,8,4,3,3,1
16,92,196,4,4,3,3,1
16,80,200,8,4,3,3,1
16,88,200,8,4,3,3,1
16,80,204,4,4,3,3,1
16,84,204,8,4,3,3,1
16,92,204,4,4,3,3,1
16,64,208,4,4,3,3,1
16,68,208,4,4,3,3,1
16,72,208,4,4,3,3,1
16,76,208,4,4,3,3,1
16,64,212,8,4,3,3,0
16,64,216,8,4,3,3,0
16,72,212,8,4,3,3,1
16,72,216,8,4,3,3,1
16,64,220,16,4,3,1,0
16,80,208,8,4,3,3,1
16,80,212,8,4,3,3,1
16,88,208,8,4,3,3,1
16,88,212,8,4,3,3,1
16,80,216,8,4,3,3,1
16,88,216,8,4,3,3,1
16,80,220,16,4,3,2,1
16,96,192,8,4,3,3,0
16,104,192,8,4,3,3,0
16,96,196,16,4,3,2,1
16,96,200,8,4,3,3,1
16,104,200,8,4,3,3,1
16,96,204,8,4,3,3,0
16,104,204,8,4,3,3,0
16,112,192,16,4,3,2,1
16,112,196,8,4,3,3,1
16,120,196,8,4,3,3,1
16,112,200,4,4,3,3,1
16,112,204,4,4,3,3,1
16,116,200,8,4,3,3,1
16,116,204,8,4,3,3,1
16,124,200,4,4,3,3,1
16,124,204,4,4,3,3,1
16,96,208,8,4,3,3,1
16,104,208,8,4,3,3,1
16,96,212,8,4,3,3,1
16,104,212,8,4,3,3,1
16,96,216,8,4,3,3,0
16,96,220,8,4,3,3,0
16,104,216,4,8,3,3,1
16,108,216,4,8,3,3,1
16,112,208,4,4,3,2,1
16,116,208,8,4,3,2,1
16,124,208,4,4,3,2,1
16,112,212,8,8,3,2,1
16,120,212,8,4,3,3,1
16,120,216,8,4,3,3,1
16,112,220,16,4,3,1,1
16,64,224,32,4,2,2,0
16,64,228,32,8,2,2,0
16,64,236,8,4,2,3,1
16,72,236,16,4,2,3,1
16,88,236,8,4,2,3,1
16,96,224,8,4,2,3,1
16,104,224,16,4,2,3,1
16,120,224,8,4,2,3,1
16,96,228,16,4,2,4,0
16,96,232,16,4,2,4,1
16,112,228,16,8,2,3,0
16,96,236,16,4,2,3,0
16,112,236,8,4,2,4,1
16,120,236,8,4,2,4,1
16,128,128,32,8,2,1,0
16,128,136,16,4,2,3,1
16,144,136,16,4,2,3,0
16,128,140,16,8,2,3,0
16,144,140,16,8,2,3,1
16,128,148,32,4,2,2,0
16,128,152,32,4,2,2,0
16,128,156,16,4,2,3,0
16,144,156,16,4,2,3,1
16,160,128,32,4,2,3,1
16,160,132,32,4,2,3,0
16,160,136,32,4,2,3,0
16,160,140,32,4,2,3,0
16,160,144,16,4,2,3,0
16,176,144,16,4,2,3,0
16,160,148,16,8,2,3,0
16,176,148,16,8,2,3,0
16,160,156,8,4,2,3,1
16,168,156,16,4,2,3,1
16,184,156,8,4,2,3,1
16,128,160,8,4,3,3,1
16,136,160,8,4,3,3,1
16,128,164,16,4,3,2,0
16,128,168,16,4,3,2,1
16,128,172,16,4,3,2,0
16,144,160,8,4,3,3,0
16,152,160,8,4,3,3,0
16,144,164,4,4,3,3,1
16,148,164,8,4,3,3,1
16,156,164,4,4,3,3,1
16,144,168,4,4,3,3,1
16,148,168,8,4,3,3,1
16,156,168,4,4,3,3,1
16,144,172,16,4,3,2,1
16,128,176,16,4,3,1,0
16,128,180,8,4,3,3,1
16,128,184,8,4,3,3,1
16,136,180,8,4,3,3,1
